,Price,# of Beds,# of Baths,Address,City,Zip Code
324,"$649,900",4 Bd,3 bath,7103 Nicki Court,"Dallas, TX",75252
325,"$649,950",4 Bd,3 bath,6811 Ledyard Drive,"Dallas, TX",75248
326,"$674,900",4 Bd,4 bath,7331 Roundrock Road,"Dallas, TX",75248
327,"$689,000",3 Bd,3 bath,4914 Reiger Avenue,"Dallas, TX",75214
328,"$699,000",3 Bd,3 bath,4222 Meadowdale Lane,"Dallas, TX",75229
329,"$699,000",3 Bd,3 bath,11727 Welch Road,"Dallas, TX",75229
330,"$714,900",3 Bd,2 bath,5522 W Amherst Avenue,"Dallas, TX",75209
331,"$724,900",5 Bd,4 bath,4408 Mill Run Road,"Dallas, TX",75244
332,"$784,900",3 Bd,2 bath,3911 Gilbert Avenue,"Dallas, TX",75219
333,"$815,000",4 Bd,4 bath,6538 Trammel Drive,"Dallas, TX",75214
334,"$825,000",3 Bd,3 bath,7306 Azalea Lane,"Dallas, TX",75230
335,"$840,000",4 Bd,4 bath,7121 Lakehurst Avenue,"Dallas, TX",75230
336,"$859,000",4 Bd,4 bath,4324 Twin Post Road,"Dallas, TX",75244
337,"$899,000",4 Bd,3 bath,6159 Ellsworth Avenue,"Dallas, TX",75214
338,"$899,900",5 Bd,4 bath,9610 Lanshire Drive,"Dallas, TX",75238
339,"$925,000",5 Bd,"5 bath
    | 4,596",5926 Flintshire LN,"Dallas, TX",75252
340,"$925,000",5 Bd,5 bath,5926 Flintshire Lane,"Dallas, TX",75252
341,"$975,000",4 Bd,3 bath,12526 Sunlight Drive,"Dallas, TX",75230
342,"$995,000",4 Bd,4 bath,7127 Casa Loma Avenue,"Dallas, TX",75214
343,"$999,999",2 Bd,3 bath,3401 Lee Parkway,"Dallas, TX",75219
344,"$1,050,000",3 Bd,3 bath,2700 Thomas Avenue,"Dallas, TX",75204
345,"$1,050,000",5 Bd,4 bath,9535 Fieldcrest Drive,"Dallas, TX",75238
346,"$1,135,000",5 Bd,4 bath,6217 Ellsworth Avenue,"Dallas, TX",75214
347,"$1,175,000",4 Bd,4 bath,7139 Midcrest Drive,"Dallas, TX",75254
348,"$1,265,900",4 Bd,3 bath,5327 Vanderbilt Avenue,"Dallas, TX",75206
349,"$1,275,000",4 Bd,4 bath,11316 Valleydale Drive,"Dallas, TX",75230
350,"$1,295,000",2 Bd,4 bath,13 Lakeside Park,"Dallas, TX",75225
351,"$1,395,000",0 Bd,0 bath,5105 Vandelia Street,"Dallas, TX",75235
352,"$1,400,000",4 Bd,8 bath,4719 Junius Street,"Dallas, TX",75246
353,"$1,495,000",5 Bd,6 bath,6323 Royalton,"Dallas, TX",75230
354,"$1,525,000",5 Bd,6 bath,5922 Joyce Way,"Dallas, TX",75225
355,"$1,700,000",4 Bd,6 bath,13731 Hughes Lane,"Dallas, TX",75240
356,"$1,850,000",2 Bd,"2 bath
    | 1,612",1747 Leonard Street #801,"Dallas, TX",75201
357,"$1,875,000",3 Bd,"4 bath
    | 3,221",4129-4133 Herschel Avenue,"Dallas, TX",75219
358,"$1,875,000",3 Bd,4 bath,4129-33 Herschel Avenue,"Dallas, TX",75219
359,"$2,049,000",5 Bd,6 bath,5510 Lindenshire Lane,"Dallas, TX",75230
360,"$2,100,000",3 Bd,4 bath,2430 Victory Park Lane,"Dallas, TX",75219
361,"$2,175,000",5 Bd,7 bath,6815 Tulip Lane,"Dallas, TX",75230
362,"$2,199,000",5 Bd,6 bath,4420 Ridge Road,"Dallas, TX",75229
363,"$2,799,000",5 Bd,6 bath,6229 Tulip Lane,"Dallas, TX",75230
364,"$3,950,000",2 Bd,"3 bath
    | 3,241",1747 Leonard Street #402,"Dallas, TX",75201
365,"$95,000",1 Bd,1 bath,1810 N Garrett Avenue,"Dallas, TX",75206
366,"$99,000",2 Bd,2 bath,4228 Copeland Street,"Dallas, TX",75210
367,"$110,000",1 Bd,2 bath,11655 Audelia Road,"Dallas, TX",75243
368,"$112,000",1 Bd,1 bath,5550 Spring Valley,"Dallas, TX",75254
369,"$118,000",3 Bd,2 bath,2918 Reed Lane,"Dallas, TX",75215
370,"$124,900",1 Bd,1 bath,4859 Cedar Springs Road,"Dallas, TX",75219
371,"$134,900",2 Bd,2 bath,6646 E Lovers Lane,"Dallas, TX",75214
372,"$140,500",3 Bd,1 bath,2915 Marburg Street,"Dallas, TX",75215
373,"$149,990",2 Bd,2 bath,4748 Old Bent Tree Lane,"Dallas, TX",75287
374,"$155,000",2 Bd,2 bath,15221 Berry Trail,"Dallas, TX",75248
375,"$155,000",1 Bd,1 bath,15909 Stillwood Drive,"Dallas, TX",75248
376,"$165,000",2 Bd,2 bath,11348 Park Central Place,"Dallas, TX",75230
377,"$173,900",3 Bd,2 bath,2245 E Overton Road,"Dallas, TX",75216
378,"$175,000",3 Bd,2 bath,3130 Utah Avenue,"Dallas, TX",75216
379,"$199,000",3 Bd,2 bath,1310 Mentor Avenue,"Dallas, TX",75216
380,"$204,900",3 Bd,1 bath,2529 Fenwick Drive,"Dallas, TX",75228
381,"$209,900",3 Bd,2 bath,7311 Hardwood Trail,"Dallas, TX",75249
382,"$210,000",4 Bd,"2 bath
    | 1,712",9419 Eddy Sass Court,"Dallas, TX",75227
383,"$217,000",2 Bd,1 bath,4414 Cedar Springs Road,"Dallas, TX",75219
384,"$225,000",4 Bd,2 bath,4000 Hamilton Avenue,"Dallas, TX",75210
385,"$229,000",3 Bd,2 bath,9129 Laneyvale Avenue,"Dallas, TX",75217
386,"$229,000",3 Bd,1 bath,2668 Healey Drive,"Dallas, TX",75228
387,"$260,000",2 Bd,2 bath,3883 Turtle Creek Boulevard,"Dallas, TX",75219
388,"$279,000",3 Bd,3 bath,2730 Emmett Street,"Dallas, TX",75211
389,"$280,000",3 Bd,2 bath,11333 Dumbarton Drive,"Dallas, TX",75228
390,"$289,900",3 Bd,2 bath,13216 Meandering Way,"Dallas, TX",75240
391,"$295,000",2 Bd,3 bath,5132 Westgrove,"Dallas, TX",75248
392,"$298,000",3 Bd,2 bath,7130 Rolling Fork Drive,"Dallas, TX",75227
393,"$299,000",4 Bd,2 bath,2970 Sundial Drive,"Dallas, TX",75229
394,"$300,000",0 Bd,0 bath,6610 Frankford Road,"Dallas, TX",75252
395,"$310,000",0 Bd,0 bath,4714 Cowan Avenue,"Dallas, TX",75209
396,"$315,000",3 Bd,1 bath,130 Appian Way,"Dallas, TX",75216
397,"$324,900",4 Bd,4 bath,2512 Springhill Drive,"Dallas, TX",75228
398,"$325,000",3 Bd,3 bath,12323 High Meadow Drive,"Dallas, TX",75234
399,"$325,000",3 Bd,2 bath,1318 Melbourne Avenue,"Dallas, TX",75224
400,"$335,000",3 Bd,"2 bath
    | 2,302",2941 Vacherie Lane,"Dallas, TX",75227
401,"$335,000",2 Bd,2 bath,4310 Rosser Square,"Dallas, TX",75244
402,"$335,000",2 Bd,3 bath,2415 Stutz Drive,"Dallas, TX",75235
403,"$335,987",3 Bd,2 bath,2030 Trinidad Drive,"Dallas, TX",75232
404,"$340,000",3 Bd,2 bath,3236 Tower Trail,"Dallas, TX",75229
405,"$344,900",3 Bd,2 bath,6735 Webster Street,"Dallas, TX",75209
406,"$349,900",0 Bd,0 bath,10009 Olmos Drive,"Dallas, TX",75218
407,"$350,000",3 Bd,2 bath,406 S Montreal Avenue,"Dallas, TX",75208
408,"$350,000",3 Bd,3 bath,4123 Lawngate Drive,"Dallas, TX",75287
409,"$350,000",0 Bd,0 bath,6608 Frankford Road,"Dallas, TX",75252
410,"$359,900",4 Bd,4 bath,3908 Kiestmeadow Drive,"Dallas, TX",75233
411,"$365,000",3 Bd,2 bath,874 Peavy Road,"Dallas, TX",75218
412,"$389,000",3 Bd,2 bath,1402 Seevers Avenue,"Dallas, TX",75216
413,"$389,999",3 Bd,3 bath,10638 Sandpiper Lane,"Dallas, TX",75230
414,"$394,950",4 Bd,4 bath,928 Stillmeadow Road,"Dallas, TX",75232
415,"$395,000",3 Bd,2 bath,2529 Fenestra Drive,"Dallas, TX",75228
416,"$415,000",1 Bd,2 bath,2220 Canton Street,"Dallas, TX",75201
417,"$435,000",2 Bd,3 bath,3511 Dickason Avenue,"Dallas, TX",75219
418,"$439,000",4 Bd,3 bath,1826 Mapleton Drive,"Dallas, TX",75228
419,"$449,000",2 Bd,1 bath,5030 Pershing Street,"Dallas, TX",75206
420,"$450,000",2 Bd,2 bath,7209 Bennington Drive,"Dallas, TX",75214
421,"$469,000",3 Bd,2 bath,634 Bizerte Avenue,"Dallas, TX",75224
422,"$475,000",2 Bd,"2 bath
    | 1,810",6024 Victor Street,"Dallas, TX",75214
423,"$489,000",3 Bd,2 bath,628 Blanning Drive,"Dallas, TX",75218
424,"$490,000",3 Bd,2 bath,418 S Willomet Avenue,"Dallas, TX",75208
425,"$499,000",4 Bd,3 bath,3957 High Summit Drive,"Dallas, TX",75244
426,"$500,000",3 Bd,1 bath,7714 Caillet Street,"Dallas, TX",75209
427,"$515,000",3 Bd,2 bath,4411 Sexton Lane,"Dallas, TX",75229
428,"$549,000",5 Bd,3 bath,4924 Forest Bend Road,"Dallas, TX",75244
429,"$549,000",3 Bd,3 bath,5605 Northaven Road,"Dallas, TX",75230
430,"$552,000",4 Bd,2 bath,12231 Snow White Drive,"Dallas, TX",75244
431,"$559,000",3 Bd,3 bath,1066 N Buckner Boulevard,"Dallas, TX",75218
432,"$575,000",3 Bd,2 bath,8711 San Leandro Drive,"Dallas, TX",75218
433,"$616,900",4 Bd,3 bath,7631 Meadow Road,"Dallas, TX",75230
434,"$619,000",2 Bd,3 bath,4725 Manett Street,"Dallas, TX",75204
435,"$639,000",4 Bd,"4 bath
    | 2,734",7943 Xavier Court,"Dallas, TX",75218
436,"$675,000",4 Bd,3 bath,6135 Belmont Avenue,"Dallas, TX",75214
437,"$690,500",4 Bd,3 bath,8258 Vitex Avenue,"Dallas, TX",75252
438,"$700,500",4 Bd,4 bath,8226 Vitex Avenue,"Dallas, TX",75252
439,"$720,500",4 Bd,4 bath,8242 Vitex Avenue,"Dallas, TX",75252
440,"$3,168",5 Bd,"4 bath
    | 4,246",Toffenham,"Frisco, TX",75035
441,"$305,000",2 Bd,2 bath,8016 Cool River Drive,"Frisco, TX",75036
442,"$350,000",3 Bd,2 bath,10005 Ashmont Drive,"Frisco, TX",75035
443,"$430,000",2 Bd,2 bath,949 Imperial Valley Lane,"Frisco, TX",75036
444,"$500,000",5 Bd,4 bath,12350 Flowering Drive,"Frisco, TX",75035
445,"$640,000",4 Bd,"3 bath
    | 2,695",2079 Alcove Drive,"Frisco, TX",75034
446,"$725,000",4 Bd,4 bath,3 Southern Hills Court,"Frisco, TX",75034
447,"$725,000",5 Bd,4 bath,16492 Creek Plum Road,"Frisco, TX",75033
448,"$769,900",4 Bd,4 bath,11707 Coronado Trail,"Frisco, TX",75033
449,"$1,050,000",5 Bd,6 bath,4151 Castle Bank Lane,"Frisco, TX",75033
450,"$274,900",3 Bd,2 bath,6959 Maple Street,"Frisco, TX",75033
451,"$295,000",3 Bd,3 bath,10313 BURGUNDY Drive,"Frisco, TX",75035
452,"$345,000",3 Bd,2 bath,9152 Apollo Court,"Frisco, TX",75033
453,"$350,000",3 Bd,3 bath,15738 Durango Drive,"Frisco, TX",75035
454,"$369,900",3 Bd,2 bath,9581 Magnolia Road,"Frisco, TX",75033
455,"$379,900",4 Bd,2 bath,1692 Dowelling Court,"Frisco, TX",75036
456,"$395,000",4 Bd,3 bath,15833 Rockingham Street,"Frisco, TX",75036
457,"$423,550",3 Bd,2 bath,1924 Dexter Lane,"Frisco, TX",75036
458,"$465,000",4 Bd,4 bath,11566 Caladium Lane,"Frisco, TX",75035
459,"$479,000",4 Bd,4 bath,9629 Planters Row Drive,"Frisco, TX",75033
460,"$505,000",4 Bd,4 bath,10196 Ferry Farm Lane,"Frisco, TX",75035
461,"$520,000",5 Bd,4 bath,1946 Countryside Drive,"Frisco, TX",75036
462,"$530,000",4 Bd,4 bath,5498 Balmoral Drive,"Frisco, TX",75034
463,"$540,000",3 Bd,4 bath,8260 Fairview Drive,"Frisco, TX",75033
464,"$547,000",5 Bd,5 bath,13761 Stallion Heights Lane,"Frisco, TX",75035
465,"$549,900",5 Bd,4 bath,13942 Badger Creek Drive,"Frisco, TX",75033
466,"$570,000",4 Bd,4 bath,698 Caveson Drive,"Frisco, TX",75036
467,"$595,900",4 Bd,4 bath,15199 Mountain Creek Trail,"Frisco, TX",75035
468,"$599,900",4 Bd,3 bath,11761 Orange Court,"Frisco, TX",75035
469,"$625,000",4 Bd,5 bath,1745 Evening Star Road,"Frisco, TX",75033
470,"$625,000",4 Bd,4 bath,3331 Cedar Creek Trail,"Frisco, TX",75034
471,"$639,500",3 Bd,4 bath,11248 Tavern Creek Court,"Frisco, TX",75035
472,"$725,000",5 Bd,5 bath,10229 Fire Ridge Drive,"Frisco, TX",75033
473,"$725,000",3 Bd,3 bath,5627 Miramar Drive,"Frisco, TX",75034
474,"$749,000",5 Bd,6 bath,12858 Palo Duro Drive,"Frisco, TX",75033
475,"$774,900",5 Bd,5 bath,16372 Lorna Doone Lane,"Frisco, TX",75033
476,"$775,000",5 Bd,5 bath,5951 Beacon Hill Drive,"Frisco, TX",75036
477,"$785,000",5 Bd,4 bath,13272 Ignatius Drive,"Frisco, TX",75035
478,"$869,900",3 Bd,4 bath,12977 Railhead Court,"Frisco, TX",75033
479,"$909,000",5 Bd,6 bath,4171 Mission Avenue,"Frisco, TX",75034
480,"$925,000",4 Bd,5 bath,5111 Stillwater Trail,"Frisco, TX",75034
481,"$1,099,000",5 Bd,5 bath,5125 Normandy Drive,"Frisco, TX",75034
482,"$1,100,000",5 Bd,5 bath,12262 Genova Court,"Frisco, TX",75035
483,"$1,195,000",4 Bd,5 bath,5774 Park Lane,"Frisco, TX",75034
484,"$1,200,000",4 Bd,4 bath,7 Harbour Town Court,"Frisco, TX",75034
485,"$1,200,000",5 Bd,5 bath,6006 Connely Drive,"Frisco, TX",75034
486,"$1,299,000",5 Bd,7 bath,12684 Riverhill Road,"Frisco, TX",75033
487,"$1,895,000",5 Bd,7 bath,6203 Sweeney Trail,"Frisco, TX",75034
488,"$295,000",3 Bd,3 bath,9805 Concord Drive,"Frisco, TX",75035
489,"$324,900",3 Bd,2 bath,2249 Lariat Trail,"Frisco, TX",75036
490,"$325,000",4 Bd,2 bath,13160 Guerin Drive,"Frisco, TX",75035
491,"$325,000",4 Bd,2 bath,7297 Chinquapin Drive,"Frisco, TX",75033
492,"$325,400",4 Bd,2 bath,11908 Clearpoint Ct,"Frisco, TX",75036
493,"$340,000",2 Bd,3 bath,6848 Regello Drive,"Frisco, TX",75034
494,"$350,000",4 Bd,2 bath,9758 Golden Fountain Drive,"Frisco, TX",75033
495,"$369,000",4 Bd,3 bath,2450 Thorntree Drive,"Frisco, TX",75033
496,"$369,900",4 Bd,3 bath,12506 Melrose Lane,"Frisco, TX",75035
497,"$375,000",4 Bd,2 bath,5904 Louisville Drive,"Frisco, TX",75035
498,"$389,000",3 Bd,2 bath,12732 Hollister Drive,"Frisco, TX",75033
499,"$389,900",3 Bd,2 bath,2910 Reynolds Lane,"Frisco, TX",75033
500,"$395,000",4 Bd,"3 bath
    | 2,908",15833 Rockingham ST,"Frisco, TX",75036
501,"$400,000",3 Bd,"2 bath
    | 2,341",9812 Adolphus DR,"Frisco, TX",75035
502,"$405,000",3 Bd,3 bath,11017 Aurora Lane,"Frisco, TX",75035
503,"$439,900",3 Bd,3 bath,7601 Blossom Lane,"Frisco, TX",75034
504,"$445,900",4 Bd,4 bath,12004 Rushing Creek Drive,"Frisco, TX",75035
505,"$449,900",4 Bd,3 bath,9991 Slick Rock Trail,"Frisco, TX",75033
506,"$459,900",4 Bd,4 bath,10156 Burnt Mill Lane,"Frisco, TX",75035
507,"$460,000",4 Bd,"3 bath
    | 3,069",9569 Lance DR,"Frisco, TX",75035
508,"$460,000",4 Bd,3 bath,9569 Lance Drive,"Frisco, TX",75035
509,"$465,000",4 Bd,3 bath,12299 Antler Drive,"Frisco, TX",75035
510,"$475,000",4 Bd,3 bath,11025 Villita Street,"Frisco, TX",75035
511,"$489,900",4 Bd,4 bath,1090 Frisco Ranch Road,"Frisco, TX",75033
512,"$499,000",3 Bd,2 bath,1690 Foard Drive,"Frisco, TX",75034
513,"$500,000",3 Bd,2 bath,7152 Maumee Valley Court,"Frisco, TX",75036
514,"$500,000",3 Bd,"2 bath
    | 2,246",7152 Maumee Valley CT,"Frisco, TX",75036
515,"$509,900",4 Bd,3 bath,2397 Mackinac Drive,"Frisco, TX",75033
516,"$579,000",5 Bd,5 bath,6341 Lorwood Drive,"Frisco, TX",75035
517,"$599,900",6 Bd,6 bath,9547 Amberwoods Lane,"Frisco, TX",75035
518,"$625,000",4 Bd,4 bath,1403 Crockett Drive,"Frisco, TX",75033
519,"$675,000",5 Bd,4 bath,15692 Atkins Lane,"Frisco, TX",75035
520,"$889,000",5 Bd,4 bath,5358 Moss Glen Drive,"Frisco, TX",75034
521,"$900,000",4 Bd,4 bath,6198 Rachel Drive,"Frisco, TX",75034
522,"$939,900",4 Bd,5 bath,3499 Cedar Cottage Circle,"Frisco, TX",75034
523,"$968,000",5 Bd,5 bath,7380 Calla Lilly Lane,"Frisco, TX",75034
524,"$970,000",5 Bd,6 bath,6756 Stallion Ranch Road,"Frisco, TX",75036
525,"$1,100,000",4 Bd,5 bath,6281 Memorial Drive,"Frisco, TX",75034
526,"$290,000",3 Bd,2 bath,8400 Hickory Street,"Frisco, TX",75034
527,"$330,000",3 Bd,2 bath,13959 Stevens Point Drive,"Frisco, TX",75033
528,"$375,000",3 Bd,2 bath,11708 Beach Street,"Frisco, TX",75036
529,"$395,000",4 Bd,2 bath,9413 Prestmont Place,"Frisco, TX",75035
530,"$397,000",3 Bd,3 bath,4042 Guadalupe Lane,"Frisco, TX",75034
531,"$425,000",2 Bd,3 bath,7927 Canal Street,"Frisco, TX",75034
532,"$437,500",4 Bd,4 bath,2649 Marshall Drive,"Frisco, TX",75033
533,"$459,900",4 Bd,3 bath,11564 Santa Maria Road,"Frisco, TX",75035
534,"$475,000",3 Bd,3 bath,13714 French Creek Lane,"Frisco, TX",75035
535,"$510,000",4 Bd,4 bath,13767 Monstrell Road,"Frisco, TX",75035
536,"$515,000",4 Bd,3 bath,8326 Sitka Street,"Frisco, TX",75035
537,"$529,900",4 Bd,4 bath,14014 Susana Lane,"Frisco, TX",75035
538,"$548,000",4 Bd,"4 bath
    | 4,207",11777 Estacado Drive,"Frisco, TX",75033
539,"$550,000",4 Bd,4 bath,2771 Barnhill Lane,"Frisco, TX",75034
540,"$550,000",5 Bd,5 bath,14694 Mediterranean Drive,"Frisco, TX",75035
541,"$599,000",5 Bd,"6 bath
    | 4,651",10923 Chilmark Court,"Frisco, TX",75035
542,"$625,000",5 Bd,4 bath,5611 Lightfoot Lane,"Frisco, TX",75036
543,"$675,000",5 Bd,4 bath,1567 San Andres Drive,"Frisco, TX",75033
544,"$759,000",4 Bd,3 bath,14121 Berryfield Lane,"Frisco, TX",75035
545,"$799,900",5 Bd,5 bath,13162 Ignatius Drive,"Frisco, TX",75035
546,"$800,000",5 Bd,5 bath,984 Havenbrook Lane,"Frisco, TX",75036
547,"$899,900",5 Bd,5 bath,4849 Northshore Drive,"Frisco, TX",75034
548,"$930,000",3 Bd,4 bath,4520 Florence Drive,"Frisco, TX",75034
549,"$1,200,000",3 Bd,4 bath,5733 Travis Drive,"Frisco, TX",75034
550,"$1,299,000",5 Bd,5 bath,3050 Briarwood Lane,"Frisco, TX",75034
551,"$1,495,000",0 Bd,0 bath,3876 Balfour Court,"Frisco, TX",75034
552,"$1,699,000",5 Bd,7 bath,6440 Memorial Drive,"Frisco, TX",75034
553,"$1,775,000",4 Bd,"4 bath
    | 6,468",5094 Oak Knoll Lane,"Frisco, TX",75034
554,"$319,999",3 Bd,2 bath,5205 Mosscreek Lane,"Frisco, TX",75035
555,"$339,999",3 Bd,2 bath,12018 Chattanooga Drive,"Frisco, TX",75035
556,"$359,900",3 Bd,2 bath,638 Enfield Drive,"Frisco, TX",75036
557,"$365,000",3 Bd,2 bath,10045 Bell Rock Road,"Frisco, TX",75035
558,"$397,000",4 Bd,3 bath,9706 Prestmont Place,"Frisco, TX",75035
559,"$405,000",4 Bd,3 bath,7617 Quiet Meadow Lane,"Frisco, TX",75033
560,"$435,000",4 Bd,3 bath,5871 Rivendell Drive,"Frisco, TX",75035
561,"$631,300",4 Bd,3 bath,15688 Renner Lane,"Frisco, TX",75068
562,"$700,958",4 Bd,5 bath,758 Pleasant Point Lane,"Frisco, TX",75068
563,"$702,045",5 Bd,4 bath,561 Meandering Lane,"Frisco, TX",75068
564,"$763,875",4 Bd,4 bath,589 Pentonville Lane,"Frisco, TX",75068
565,"$775,000",5 Bd,5 bath,12886 Five Bar Drive,"Frisco, TX",75035
566,"$816,576",5 Bd,6 bath,781 Pentonville Lane,"Frisco, TX",75068
567,"$962,309",5 Bd,5 bath,3749 Marble Hill Road,"Frisco, TX",75034
568,"$989,000",5 Bd,6 bath,6259 Loxton Boulevard,"Frisco, TX",75034
569,"$1,100,000",4 Bd,5 bath,5964 Burkett Drive,"Frisco, TX",75034
570,"$314,900",3 Bd,2 bath,11821 Summer Springs Drive,"Frisco, TX",75036
571,"$315,000",3 Bd,2 bath,12502 Melrose Lane,"Frisco, TX",75035
572,"$329,000",3 Bd,2 bath,12144 Cardinal Creek Drive,"Frisco, TX",75033
573,"$339,990",3 Bd,2 bath,11911 Chattanooga Drive,"Frisco, TX",75035
574,"$389,900",3 Bd,2 bath,11006 Shadow Brook Lane,"Frisco, TX",75035
575,"$400,000",5 Bd,3 bath,8500 Beartooth Drive,"Frisco, TX",75036
576,"$410,000",3 Bd,3 bath,8212 Wharf Street,"Frisco, TX",75035
577,"$425,000",4 Bd,3 bath,2138 Mustang Trail,"Frisco, TX",75033
578,"$425,000",4 Bd,3 bath,14157 Salmon Drive,"Frisco, TX",75035
579,"$430,000",6 Bd,4 bath,8550 Holly Street,"Frisco, TX",75034
580,"$535,000",5 Bd,5 bath,9617 Robinwoods Drive,"Frisco, TX",75035
581,"$555,000",5 Bd,4 bath,10204 Fire Ridge Drive,"Frisco, TX",75033
582,"$724,900",4 Bd,4 bath,6389 Culverdale Lane,"Frisco, TX",75034
583,"$750,000",5 Bd,4 bath,8312 Kara Creek Road,"Frisco, TX",75036
584,"$1,097,394",5 Bd,4 bath,2387 Alcove Drive,"Frisco, TX",75034
585,"$1,099,900",4 Bd,5 bath,9651 Vita Dolce Drive,"Frisco, TX",75035
586,"$350,000",4 Bd,4 bath,2766 Sparks Drive,"Frisco, TX",75036
587,"$375,000",0 Bd,0 bath,1449 Kingfisher Lane,"Frisco, TX",75033
588,"$399,999",3 Bd,2 bath,4408 Ripplewood Road,"Frisco, TX",75035
589,"$429,000",4 Bd,3 bath,9704 Legend Trail,"Frisco, TX",75035
590,"$669,000",4 Bd,4 bath,16405 Prairie Oak Road,"Frisco, TX",75033
591,"$728,900",4 Bd,4 bath,12709 Grand Valley Drive,"Frisco, TX",75033
592,"$2,099,000",6 Bd,7 bath,6797 Reims Court,"Frisco, TX",75034
593,"$305,000",3 Bd,2 bath,11800 Kurth Drive,"Frisco, TX",75036
594,"$576,918",5 Bd,5 bath,10100 Oxbow Avenue,"Frisco, TX",75035
595,"$599,900",5 Bd,4 bath,774 Caveson Drive,"Frisco, TX",75036
596,"$604,924",5 Bd,5 bath,10744 Manuel Street,"Frisco, TX",75035
597,"$325,000",4 Bd,3 bath,11371 Pear Ridge Drive,"Frisco, TX",75035
598,"$360,000",4 Bd,3 bath,15812 Langsdale Street,"Frisco, TX",75036
599,"$439,000",3 Bd,2 bath,9657 Stratton Drive,"Frisco, TX",75035
600,"$565,000",5 Bd,3 bath,6468 Stallion Ranch Road,"Frisco, TX",75036
601,"$565,000",4 Bd,4 bath,14040 Raspberry Lane,"Frisco, TX",75035
602,"$750,000",2 Bd,3 bath,5270 Town and Country Boulevard,"Frisco, TX",75034
603,"$815,000",3 Bd,4 bath,13327 Terlingua Creek Drive,"Frisco, TX",75033
604,"$1,150,000",4 Bd,5 bath,4800 Star Ridge Lane,"Frisco, TX",75034
605,"$1,150,000",5 Bd,6 bath,7134 Calypso Lane,"Frisco, TX",75036
606,"$1,150,000",6 Bd,6 bath,15246 Crystal Beach Lane,"Frisco, TX",75035
607,"$1,198,000",5 Bd,6 bath,13980 Nash Lane,"Frisco, TX",75035
608,"$1,495,000",5 Bd,7 bath,1635 Torrey Pines Lane,"Frisco, TX",75034
609,"$275,000",3 Bd,2 bath,9040 3rd Street,"Frisco, TX",75033
610,"$290,000",0 Bd,0 bath,8746 Happy Hollow Drive,"Frisco, TX",75034
611,"$339,000",2 Bd,3 bath,8256 Short Street,"Frisco, TX",75034
612,"$339,900",2 Bd,2 bath,2396 Beachfront Drive,"Frisco, TX",75036
613,"$368,900",3 Bd,2 bath,4920 Baton Rouge Boulevard,"Frisco, TX",75035
614,"$390,000",3 Bd,2 bath,11498 La Grange Drive,"Frisco, TX",75035
615,"$474,900",4 Bd,3 bath,11302 Tenison Lane,"Frisco, TX",75033
616,"$475,000",5 Bd,5 bath,12513 Flowering Drive,"Frisco, TX",75035
617,"$479,900",4 Bd,4 bath,1317 Alamo Court,"Frisco, TX",75033
618,"$489,900",5 Bd,4 bath,13378 Chittamwood Lane,"Frisco, TX",75035
619,"$499,900",3 Bd,3 bath,12923 Yale Court,"Frisco, TX",75035
620,"$524,900",4 Bd,3 bath,15867 Christopher Lane,"Frisco, TX",75035
621,"$550,000",5 Bd,5 bath,1057 Gentle Wind Lane,"Frisco, TX",75036
622,"$557,997",3 Bd,3 bath,9823 Gristmill Lane,"Frisco, TX",75035
623,"$688,000",4 Bd,4 bath,8443 Wild Rye Road,"Frisco, TX",75035
624,"$849,900",4 Bd,4 bath,5459 Widgeon Way,"Frisco, TX",75034
625,"$1,275,000",5 Bd,5 bath,4734 Heritage Oaks Drive,"Frisco, TX",75034
626,"$1,300,000",5 Bd,6 bath,5855 Arminta Avenue,"Frisco, TX",75034
627,"$3,845,000",6 Bd,9 bath,15 Riva Ridge,"Frisco, TX",75034
628,"$320,000",3 Bd,2 bath,11995 Westlawn Lane,"Frisco, TX",75033
629,"$350,000",3 Bd,"2 bath
    | 1,841",2260 Lariat TRL,"Frisco, TX",75036
630,"$412,000",4 Bd,3 bath,6508 Liberty Court,"Frisco, TX",75035
631,"$415,000",4 Bd,"4 bath
    | 2,780",8234 Robertson DR,"Frisco, TX",75036
632,"$475,000",4 Bd,4 bath,8514 Brown Stone Lane,"Frisco, TX",75033
633,"$475,000",4 Bd,"3 bath
    | 3,472",4184 Republic DR,"Frisco, TX",75034
634,"$525,000",5 Bd,4 bath,11322 Raveneaux Drive,"Frisco, TX",75033
635,"$550,000",5 Bd,4 bath,3768 Caruth Lane,"Frisco, TX",75034
636,"$559,900",4 Bd,5 bath,1298 Bowie Lane,"Frisco, TX",75033
637,"$725,000",4 Bd,4 bath,1275 Bowie Lane,"Frisco, TX",75033
638,"$749,900",4 Bd,5 bath,5356 Highflyer Hills Trail,"Frisco, TX",75036
639,"$1,999,999",5 Bd,6 bath,3823 Broadmoor Way,"Frisco, TX",75033
640,"$340,000",3 Bd,2 bath,15608 Cornwallis Street,"Frisco, TX",75036
641,"$350,000",3 Bd,2 bath,2260 Lariat Trail,"Frisco, TX",75036
642,"$499,000",4 Bd,3 bath,9500 Crossvine Lane,"Frisco, TX",75035
643,"$2,499,000",5 Bd,7 bath,1515 Courtland Drive,"Frisco, TX",75034
644,"$280,000",3 Bd,2 bath,5001 Hidden Pond Drive,"Frisco, TX",75036
